ID,TYPE,TITLE,DESC,ORG,URL
3036603,API,전북특별자치도 전주시_개방화장실,한옥마을을 중심으로 한 전주시 공중 및 개방화장실 위치정보,전북특별자치도 전주시,https://www.data.go.kr/data/3036603/openapi.do
3036604,API,전북특별자치도 전주시_체육시설,전주시내 체육시설 위치정보 및 기본이용정보 수록,전북특별자치도 전주시,https://www.data.go.kr/data/3036604/openapi.do
3036600,API,전북특별자치도 전주시_공연행사,"전주시내 각 문화시설별 공연 및 전시, 행사 등 수록 정보",전북특별자치도 전주시,https://www.data.go.kr/data/3036600/openapi.do
3036596,API,전북특별자치도 전주시_전주음식,전주시내 음식점 정보를 음식종류별로 분류하여 소개,전북특별자치도 전주시,https://www.data.go.kr/data/3036596/openapi.do
3036598,API,전북특별자치도 전주시_문화공간,"전주시내 박물관,전시관,도서관,전통문화시설,복합문화센터 등 정보",전북특별자치도 전주시,https://www.data.go.kr/data/3036598/openapi.do
3036599,API,전북특별자치도 전주시_문화체험,전주의 문화(전통문화 등)를 체험할 수 있는 정보,전북특별자치도 전주시,https://www.data.go.kr/data/3036599/openapi.do
15000020,API,전북특별자치도 전주시_승강장 정보 서비스,전주시 버스운행관련 승강장의 목록 및 위치 노선별 승강장 관련 정보를 조회할 수 있다.,전북특별자치도 전주시,https://www.data.go.kr/data/15000020/openapi.do
15000180,API,전북특별자치도 전주시_노선정보 서비스,"전주시 버스운행 노선 정보, 노선별 경유 정류장, 노선별 시간표, 저상버스 노선 관련정보를 조회할 수 있다.",전북특별자치도 전주시,https://www.data.go.kr/data/15000180/openapi.do
15000329,API,전북특별자치도 전주시_실시간 운행정보 서비스,"전주시 버스운행관련 실시간 버스 위치 및 도착정보, 노선별 접근버스 정보, 정류장별 접근버스 정보 등을 조회할 수 있다.",전북특별자치도 전주시,https://www.data.go.kr/data/15000329/openapi.do
15000354,API,전북특별자치도 전주시_소통정보서비스,"전주시 주요 도로별 소통정보 및 도로정보, CCTV 이미지 등을 조회할 수 있다.",전북특별자치도 전주시,https://www.data.go.kr/data/15000354/openapi.do
15000385,API,전북특별자치도 전주시_환승정보 서비스,"전주시 버스운행관련 출발지, 도착지별 환승정보, 환승노선 정보 등을 조회할 수 있다.",전북특별자치도 전주시,https://www.data.go.kr/data/15000385/openapi.do
15104994,API,문화체육관광부_체육소식,대한체육회의 체육소식 정보를 외부 개발자 및 사용자가 이를 활용 할 수 있도록 전달하는 API 서비스입니다. 체육소식 목록정보와 상세정보 등 다양한 정보를 제공합니다.,문화체육관광부,https://www.data.go.kr/data/15104994/openapi.do
15076407,API,국토교통부_한국건설기술연구원 상시/수시 교통량 정보조회서비스,"연도, 도로 종류 등을 기준으로 차종, 시간대별 통행량을 조회하며 측정 장치 목록과 지점에 대해 조회가 가능한 교통량 정보조회 서비스",국토교통부,https://www.data.go.kr/data/15076407/openapi.do
15126397,API,한국자산관리공사_국유부동산 매각현황 조회서비스,"국유부동산 관리·처분에 따른 매각 관련 현황(소재지, 지목, 면적, 입찰종류, 계약일자, 계약금액 등)을 제공합니다. 2014년부터 전월 마지막일까지 매각 내역을 제공",한국자산관리공사,https://www.data.go.kr/data/15126397/openapi.do
15126389,API,경기도 양주시_대기정보,"양주시 대기 정보를 요청한 데이터 간격으로 초미세먼지(PM2.5) 농도, 미세먼지(PM10) 농도, 초미세먼지(PM2.5) 1시간 등급, 미세먼지(PM10) 1시간 등급을 측정소와 발표시간으로 데이터를 제공",경기도 양주시,https://www.data.go.kr/data/15126389/openapi.do
15126390,API,대전광역시_전동킥보드 주차장,대전광역시에서 운영중인 전동킥보드 주차장 위치현황입니다. 매년 12월31일 기준으로 업데이트예정입니다.,대전광역시,https://www.data.go.kr/data/15126390/openapi.do
15126393,API,대전광역시_공유재산,대전광역시에서 관리중인 공유재산 목록입니다. 해당 데이터는 토지와 건물을 포함하고 있습니다. 매년 12월31일 기준으로 업데이트 예정입니다.,대전광역시,https://www.data.go.kr/data/15126393/openapi.do
15061491,API,대구광역시_평생학습포털_강좌조회서비스,입력 파라미터를 이용하여 대구시 평생학습포털 강좌목록 및 상세정보를 조회 할 수 있는 서비스입니다.,대구광역시,https://www.data.go.kr/data/15061491/openapi.do
15125691,API,농촌진흥청_스마트팜 생산성 향상 모델 오픈 API 조회 서비스,"농촌진흥청 스마트팜 최적환경설정 안내서비스에서 작물별 생산성 향상 모델을 일사량별, 생육상태별, 시설유형코드별, 생육시기별로 제공하는 오픈 API 서비스이다.",농촌진흥청,https://www.data.go.kr/data/15125691/openapi.do
15125378,API,인천국제공항공사_ACDM 조회 서비스,"인천공항 항공기 출발/도착 ACDM 정보 현황에 대한 데이터로 조회일 편명UNIQ코드값,편명,출발/도착운항스케줄(일자),출발/도착운항스케줄(시간),편명,MilestoneDate 타입,추가 마일스톤 1,2,3,4,5,6,7,9,12,13,14,16,17,18,추가 마일스톤 시간1,2,3,4,5,6,7,9,12,13,14,16,17,18 정보 등을 D-7~D-1일 기준으로 제공한다.
매일 00:00~03:00 데이터 업데이트로 데이터 변경이 있을수 있습니다.",인천국제공항공사,https://www.data.go.kr/data/15125378/openapi.do
